Sample Time [ns],Sensor Type,val1,val2,val3
92317332930592,3,-0.5488281,-0.2861328,-0.10107422
92317383778206,1,-2.1875,-9.8984375,0.7753906
92317347899361,2,196.375,0.89990234,-310.75
92317343030592,3,-0.63183594,-0.38305664,-0.1159668
92317393878206,1,-2.1230469,-10.1796875,0.59375
92317357999361,2,195.875,0.89990234,-311.5
92317353130592,3,-0.59033203,-0.4489746,-0.13720703
92317403978206,1,-2.1464844,-10.4609375,0.35424805
92317368099361,2,195.875,0.89990234,-311.5
92317363230592,3,-0.46069336,-0.5073242,-0.16064453
92317414078206,1,-2.125,-10.46875,0.2154541
92317378199361,2,195.875,1.5,-311
92317373330592,3,-0.29370117,-0.55859375,-0.17346191
92317424178206,1,-2.1132812,-10.296875,0.12927246
92317388299361,2,195.875,1.5,-311
92317383430592,3,-0.13720703,-0.58740234,-0.18835449
92317434278206,1,-2.1347656,-10.2265625,-0.05026245
92317398399361,2,196.75,2.0996094,-311.25
92317393530592,3,-0.044677734,-0.59033203,-0.2064209
92317444378206,1,-2.1132812,-10.1171875,-0.2512207
92317408499361,2,196.75,2.0996094,-311.25
92317403630592,3,-0.011703491,-0.60302734,-0.22338867
92317454478206,1,-2.1054688,-10.1953125,-0.20581055
92317418599361,2,195.5,1.1992188,-309.75
92317413730592,3,0.007446289,-0.6245117,-0.23730469
92317464578206,1,-2.125,-10.2109375,-0.1484375
92317428699361,2,195.5,1.1992188,-309.75
92317423830592,3,-0.00957489,-0.67041016,-0.24682617
92317474678206,1,-2.1289062,-10.2421875,-0.17236328
92317438799361,2,197,1.7998047,-312
92317433930592,3,-0.0021266937,-0.73095703,-0.25732422
92317484778206,1,-2.1523438,-10.21875,-0.22497559
92317448899361,2,196.375,1.1992188,-312.5
92317444030592,3,0.013832092,-0.7895508,-0.27539062
92317494878206,1,-2.1152344,-10.1328125,-0.2631836
92317458999361,2,196.375,1.1992188,-312.5
92317454130592,3,0.005317688,-0.8520508,-0.2956543
92317504978206,1,-2.1425781,-10.03125,-0.17944336
92317469099361,2,196.375,0.5996094,-310
92317464230592,3,-0.030853271,-0.9169922,-0.31274414
92317515078206,1,-2.1230469,-9.984375,-0.17944336
92317479199361,2,196.375,0.5996094,-310
92317474330592,3,-0.06274414,-0.97558594,-0.3330078
92317525178206,1,-2.046875,-10,-0.23217773
92317489299361,2,197.375,2.0996094,-312
92317484430592,3,-0.06274414,-1.0253906,-0.36376953
92317535278206,1,-2.0371094,-10.046875,-0.16992188
92317499399361,2,197.375,2.0996094,-312
92317494530592,3,-0.052124023,-1.0712891,-0.39257812
92317545378206,1,-2.09375,-10.0390625,-0.20581055
92317509499361,2,196.375,2.0996094,-312
92317504630592,3,-0.04788208,-1.1113281,-0.4128418
92317555478206,1,-2.0410156,-9.7734375,-0.34936523
92317519599361,2,196.375,2.0996094,-312
92317514730592,3,-0.039367676,-1.1601562,-0.4309082
92317565578206,1,-1.9794922,-9.65625,-0.59375
92317529699361,2,197.5,1.5,-311.5
92317524830592,3,-0.024475098,-1.1757812,-0.4350586
92317575678206,1,-2.0371094,-9.6953125,-0.7421875
92317539799361,2,196.875,2.0996094,-314
92317534930592,3,-0.056396484,-1.1699219,-0.4404297
92317585778206,1,-2.0371094,-9.6953125,-0.8208008
92317549899361,2,196.875,2.0996094,-314
92317545030592,3,-0.10424805,-1.1679688,-0.4350586
92317595878206,1,-2.0683594,-9.8203125,-0.95996094
92317559999361,2,196,2.3984375,-313.75
92317555130592,3,-0.08935547,-1.1455078,-0.42333984
92317605978206,1,-2.0898438,-9.9453125,-0.8808594
92317570099361,2,196,2.3984375,-313.75
92317565230592,3,-0.030853271,-1.1269531,-0.41918945
92317616078206,1,-2.0410156,-9.796875,-0.890625
92317580199361,2,197.5,3.2988281,-314.5
92317575330592,3,0.048950195,-1.1123047,-0.4116211
92317626178206,1,-2.0429688,-9.6875,-0.87841797
92317590299361,2,197.5,3.2988281,-314.5
92317585430592,3,0.13085938,-1.1044922,-0.41503906
92317636278206,1,-2.0996094,-9.75,-0.7661133
92317600399361,2,196.5,2.6992188,-314.5
92317595530592,3,0.17346191,-1.1113281,-0.40966797
92317646378206,1,-2.0644531,-9.6953125,-0.8330078
92317610499361,2,196.5,2.6992188,-314.5
92317605630592,3,0.20422363,-1.1308594,-0.40014648
92317656478206,1,-1.9462891,-9.609375,-0.9428711
92317620599361,2,197.75,3.2988281,-315
92317615730592,3,0.2541504,-1.1445312,-0.40112305
92317666578206,1,-1.8554688,-9.4453125,-0.99560547
92317630699361,2,196.5,3,-314
92317625830592,3,0.23083496,-1.1484375,-0.4033203
92317676678206,1,-1.8291016,-9.1015625,-1.1367188
92317640799361,2,196.5,3,-314
92317635930592,3,0.10321045,-1.1386719,-0.40112305
92317686778206,1,-1.9003906,-9.0703125,-1.1035156
92317650899361,2,197.25,3.2988281,-317
92317646030592,3,-0.07446289,-1.1230469,-0.38720703
92317696878206,1,-1.9101562,-9.1796875,-0.93603516
92317660999361,2,197.25,3.2988281,-317
92317656130592,3,-0.2915039,-1.1201172,-0.38305664
92317706978206,1,-1.8642578,-9.3515625,-1.1748047
92317671099361,2,197.75,2.6992188,-314.25
92317666230592,3,-0.47143555,-1.109375,-0.39160156
92317717078206,1,-1.8623047,-9.578125,-1.3232422
92317681199361,2,197.75,2.6992188,-314.25
92317676330592,3,-0.5810547,-1.1064453,-0.3798828
92317727178206,1,-1.8623047,-9.578125,-1.3232422
92317691299361,2,196.5,4.1992188,-315.25
92317686430592,3,-0.6171875,-1.1074219,-0.35742188
92317737278206,1,-1.8330078,-9.6328125,-1.390625
92317701399361,2,196.5,4.1992188,-315.25
92317696530592,3,-0.60839844,-1.1054688,-0.3425293
92317747378206,1,-1.8115234,-9.5078125,-1.2900391
92317711499361,2,198.625,2.6992188,-315.75
92317706630592,3,-0.5649414,-1.0908203,-0.33081055
92317757478206,1,-1.7402344,-9.5234375,-1.3642578
92317721599361,2,198.625,2.6992188,-315.75
92317716730592,3,-0.5029297,-1.0693359,-0.32348633
92317767578206,1,-1.7236328,-9.6796875,-1.4384766
92317731699361,2,197.375,3.8984375,-316
92317726830592,3,-0.5029297,-1.0693359,-0.32348633
92317777678206,1,-1.6894531,-9.546875,-1.3525391
92317741799361,2,197.5,2.6992188,-315.75
92317736930592,3,-0.4362793,-1.0517578,-0.30859375
92317787778206,1,-1.6396484,-9.328125,-1.3759766
92317751899361,2,197.5,2.6992188,-315.75
92317747030592,3,-0.36376953,-1.0283203,-0.28930664
92317797878206,1,-1.6494141,-9.46875,-1.2832031
92317761999361,2,198.75,2.6992188,-315.5
92317757130592,3,-0.28833008,-1.0126953,-0.2722168
92317807978206,1,-1.6660156,-9.6328125,-1.0410156
92317772099361,2,198.75,2.6992188,-315.5
92317767230592,3,-0.2265625,-1.0107422,-0.25854492
92317818078206,1,-1.6464844,-9.578125,-0.859375
92317782199361,2,197.25,3.5996094,-316.5
92317777330592,3,-0.16064453,-1.015625,-0.2479248
92317828178206,1,-1.5800781,-9.4296875,-0.87109375
92317792299361,2,197.25,3.5996094,-316.5
92317787430592,3,-0.109558105,-1.0166016,-0.25097656
92317838278206,1,-1.4960938,-9.4609375,-0.90722656
92317802399361,2,198.125,2.6992188,-316.75
92317797530592,3,-0.117004395,-1.0175781,-0.26049805
92317848378206,1,-1.4863281,-9.5078125,-0.9121094
92317812499361,2,198.125,2.6992188,-316.75
92317807630592,3,-0.17126465,-1.0332031,-0.25317383
92317858478206,1,-1.453125,-9.4453125,-0.81152344
92317822599361,2,198.375,2.6992188,-316.75
92317817730592,3,-0.21813965,-1.0527344,-0.23400879
92317868578206,1,-1.4287109,-9.3359375,-0.5336914
92317832699361,2,197.875,3.8984375,-315.75
92317827830592,3,-0.24572754,-1.0693359,-0.21594238
92317878678206,1,-1.4599609,-9.484375,-0.54785156
92317842799361,2,197.875,3.8984375,-315.75
92317837930592,3,-0.26489258,-1.0751953,-0.21166992
92317888778206,1,-1.4794922,-9.671875,-0.8232422
92317852899361,2,199.5,3,-315
92317848030592,3,-0.2915039,-1.0761719,-0.21496582
92317898878206,1,-1.4121094,-9.6171875,-0.8569336
92317862999361,2,199.5,3,-315
92317858130592,3,-0.32226562,-1.0859375,-0.2084961
92317908978206,1,-1.3808594,-9.3984375,-0.9428711
92317873099361,2,198.625,3,-317
92317868230592,3,-0.3564453,-1.0839844,-0.19677734
92317919078206,1,-1.4384766,-9.4375,-1.1650391
92317883199361,2,198.625,3,-317
92317878330592,3,-0.39892578,-1.0751953,-0.19580078
92317929178206,1,-1.4121094,-9.71875,-1.2109375
92317893299361,2,199.25,2.6992188,-316.5
92317888430592,3,-0.4255371,-1.0849609,-0.18933105
92317939278206,1,-1.4384766,-9.734375,-1.0527344
92317903399361,2,199.25,2.6992188,-316.5
92317898530592,3,-0.38842773,-1.0976562,-0.17126465
92317949378206,1,-1.4931641,-9.5546875,-1.0478516
92317913499361,2,200.125,3.5996094,-316.75
92317908630592,3,-0.31591797,-1.0996094,-0.17126465
92317959478206,1,-1.5029297,-9.7109375,-1.5009766
92317923599361,2,200.125,2.6992188,-316.75
92317918730592,3,-0.25634766,-1.0986328,-0.1809082
92317969578206,1,-1.3857422,-9.9765625,-1.6943359
92317933699361,2,200.125,2.6992188,-316.75
92317928830592,3,-0.22021484,-1.1064453,-0.16699219
92317979678206,1,-1.2900391,-9.8828125,-1.7421875
92317943799361,2,200.125,2.3984375,-318
92317938930592,3,-0.1850586,-1.1054688,-0.13513184
92317989778206,1,-1.1894531,-9.3359375,-1.7832031
92317953899361,2,200.125,2.3984375,-318
92317949030592,3,-0.19580078,-1.0947266,-0.121276855
92317999878206,1,-1.1894531,-8.7421875,-1.7421875
92317963999361,2,199.625,2.0996094,-317
92317959130592,3,-0.3010254,-1.0742188,-0.09790039
92318009978206,1,-1.2041016,-8.5546875,-1.7470703
92317974099361,2,199.625,2.0996094,-317
92317969230592,3,-0.52246094,-1.0644531,-0.07763672
92318020078206,1,-1.1484375,-8.5390625,-1.7109375
92317984199361,2,200.625,2.0996094,-317.5
92317979330592,3,-0.7651367,-1.0673828,-0.05532837
92318030178206,1,-1.1630859,-8.59375,-1.4287109
92317994299361,2,200.625,2.0996094,-317.5
92317989430592,3,-0.8779297,-1.0820312,-0.005317688
92318040278206,1,-1.1416016,-8.671875,-1.4980469
92318004399361,2,200,2.3984375,-314.5
92317999530592,3,-0.8286133,-1.1044922,0.044677734
92318050378206,1,-1.2128906,-8.6484375,-1.265625
92318014499361,2,200.375,2.6992188,-316.5
92318009630592,3,-0.7001953,-1.1386719,0.0925293
92318060478206,1,-1.5556641,-8.625,-1.0771484
92318024599361,2,200.375,2.6992188,-316.5
92318019730592,3,-0.6074219,-1.1591797,0.1340332
92318070578206,1,-1.7949219,-8.7578125,-1.3662109
92318034699361,2,201.875,1.7998047,-318
92318029830592,3,-0.609375,-1.1679688,0.12658691
92318080678206,1,-1.8027344,-9.140625,-1.5097656
92318044799361,2,201.875,1.7998047,-318
92318039930592,3,-0.6479492,-1.1708984,0.12451172
92318090778206,1,-1.859375,-9.421875,-1.6875
92318054899361,2,200.875,1.5,-316.75
92318050030592,3,-0.6425781,-1.1601562,0.15319824
92318100878206,1,-2.046875,-9.6171875,-1.6445312
92318064999361,2,200.875,1.5,-316.75
92318060130592,3,-0.55859375,-1.1347656,0.16699219
92318110978206,1,-2.2871094,-9.703125,-1.4765625
92318075099361,2,201.875,2.3984375,-317.25
92318070230592,3,-0.4597168,-1.1210938,0.17663574
92318121078206,1,-2.2734375,-9.8203125,-1.4433594
92318085199361,2,201.875,2.3984375,-317.25
92318080330592,3,-0.3618164,-1.1210938,0.16271973
92318131178206,1,-2.1289062,-10.109375,-1.2490234
92318095299361,2,202.875,1.1992188,-315.5
92318090430592,3,-0.29882812,-1.1318359,0.13195801
92318141278206,1,-1.9746094,-10.140625,-1.2636719
92318105399361,2,202.875,1.1992188,-318.5
92318100530592,3,-0.28076172,-1.1552734,0.10003662
92318151378206,1,-1.8378906,-9.96875,-1.5175781
92318115499361,2,202.875,1.1992188,-318.5
92318110630592,3,-0.28515625,-1.1640625,0.06915283
92318161478206,1,-1.7236328,-9.6875,-1.7041016
92318125599361,2,204.25,0.2998047,-318.5
92318120730592,3,-0.3479004,-1.1660156,0.059570312
92318171578206,1,-1.6611328,-9.6796875,-1.8955078
92318135699361,2,204.25,0.2998047,-318.5
92318130830592,3,-0.40844727,-1.1542969,0.065979004
92318181678206,1,-1.7041016,-9.9296875,-2.0195312
92318145799361,2,203.75,0.89990234,-317
92318140930592,3,-0.4169922,-1.1367188,0.07128906
92318191778206,1,-1.8554688,-9.9921875,-2.1289062
92318155899361,2,203.75,0.89990234,-317
92318151030592,3,-0.38720703,-1.1210938,0.07763672
92318201878206,1,-1.9101562,-9.8828125,-2.1777344
92318165999361,2,204,1.1992188,-318
92318161130592,3,-0.36499023,-1.1044922,0.07550049
92318211978206,1,-1.9433594,-9.8515625,-2.3964844
92318176099361,2,204,1.1992188,-318
92318171230592,3,-0.3713379,-1.0869141,0.05105591
92318222078206,1,-1.9550781,-9.875,-2.421875
92318186199361,2,205,0.2998047,-317.25
92318181330592,3,-0.3786621,-1.0703125,0.037231445
92318232178206,1,-2.1015625,-9.8359375,-2.2695312
92318196299361,2,205,0.2998047,-317.25
92318191430592,3,-0.3701172,-1.0615234,0.032989502
92318242278206,1,-2.234375,-9.90625,-2.21875
92318206399361,2,205,0.5996094,-320.25
92318201530592,3,-0.37353516,-1.0498047,0.007446289
92318252378206,1,-2.3085938,-10.0390625,-2.1328125
92318216499361,2,205.75,0.5996094,-317.25
92318211630592,3,-0.38183594,-1.0478516,-0.00957489
92318262478206,1,-2.390625,-10.0546875,-1.7617188
92318226599361,2,205.75,0.5996094,-317.25
92318221730592,3,-0.3618164,-1.0498047,-0.042541504
92318272578206,1,-2.1953125,-10.1953125,-1.4433594
92318236699361,2,205,0,-317.25
92318231830592,3,-0.31811523,-1.0859375,-0.060638428
92318282678206,1,-2.2285156,-10.1484375,-1.2753906
92318246799361,2,205,0,-317.25
92318241930592,3,-0.2956543,-1.1152344,-0.08087158
92318292778206,1,-2.1171875,-9.9609375,-1.1367188
92318256899361,2,205.125,1.1992188,-318.25
92318252030592,3,-0.30737305,-1.1416016,-0.12548828
92318302878206,1,-1.7666016,-9.7109375,-1.0605469
92318266999361,2,205.125,1.1992188,-318.25
92318262130592,3,-0.3552246,-1.1894531,-0.14782715
92318312978206,1,-1.6611328,-9.609375,-1.1748047
92318277099361,2,206,0,-319.75
92318272230592,3,-0.36914062,-1.2265625,-0.16064453
92318323078206,1,-1.7109375,-9.4453125,-1.2587891
92318287199361,2,206,0,-319.75
92318282330592,3,-0.35961914,-1.265625,-0.16271973
92318333178206,1,-1.953125,-9.5,-1.3447266
92318297299361,2,205,0.5996094,-319.75
92318292430592,3,-0.3659668,-1.296875,-0.1595459
92318343278206,1,-2.2089844,-9.4765625,-1.6416016
92318307399361,2,207.125,0.89990234,-321.5
92318302530592,3,-0.4033203,-1.3125,-0.15527344
92318353378206,1,-2.3652344,-9.4765625,-1.9580078
92318317499361,2,207.125,0.89990234,-321.5
92318312630592,3,-0.4416504,-1.3076172,-0.14782715
92318363478206,1,-2.5605469,-9.546875,-2.3261719
92318327599361,2,206.5,0.2998047,-320
92318322730592,3,-0.48095703,-1.2939453,-0.14782715
92318373578206,1,-2.7207031,-9.609375,-2.6367188
92318337699361,2,206.5,0.2998047,-320
92318332830592,3,-0.49047852,-1.2685547,-0.15856934
92318383678206,1,-2.8710938,-9.734375,-2.8535156
92318347799361,2,206.25,0.2998047,-321.75
92318342930592,3,-0.44995117,-1.2275391,-0.17443848
92318393778206,1,-2.9492188,-9.953125,-3.140625
92318357899361,2,206.25,0.2998047,-321.75
92318353030592,3,-0.3618164,-1.1738281,-0.19470215
92318403878206,1,-2.8964844,-10.015625,-3.4042969
92318367999361,2,208,0.5996094,-321.75
92318363130592,3,-0.21496582,-1.1162109,-0.21276855
92318413978206,1,-2.6855469,-9.890625,-3.6113281
92318378099361,2,208,0.5996094,-321.75
92318373230592,3,-0.05105591,-1.0517578,-0.21813965
92318424078206,1,-2.4882812,-9.6796875,-3.7011719
92318388199361,2,206.75,0.2998047,-321.5
92318383330592,3,0.07232666,-0.99072266,-0.22558594
92318434178206,1,-2.4414062,-9.390625,-3.6582031
92318398299361,2,208.125,0.89990234,-322.75
92318393430592,3,0.16601562,-0.9448242,-0.23083496
92318444278206,1,-2.4609375,-9.2421875,-3.7070312
92318408399361,2,208.125,0.89990234,-322.75
92318403530592,3,0.24047852,-0.88623047,-0.23510742
92318454378206,1,-2.4082031,-9.203125,-3.8828125
92318418499361,2,206.5,1.1992188,-321.75
92318413630592,3,0.26391602,-0.82128906,-0.22875977
92318464478206,1,-2.4082031,-9.203125,-3.8828125
92318428599361,2,206.5,1.1992188,-321.75
92318423730592,3,0.27026367,-0.72998047,-0.2010498
92318474578206,1,-2.1152344,-8.8203125,-4.1914062
92318438699361,2,206.5,2.3984375,-323.5
92318433830592,3,0.2319336,-0.6455078,-0.17346191
92318484678206,1,-2.1152344,-8.8203125,-4.1914062
92318448799361,2,206.5,2.3984375,-323.5
92318443930592,3,0.16809082,-0.56396484,-0.13085938
92318494778206,1,-2.0273438,-8.5234375,-4.2460938
92318458899361,2,207.375,0.5996094,-322.75
92318454030592,3,0.16809082,-0.56396484,-0.13085938
92318504878206,1,-2.0996094,-8.5625,-4.0859375
92318468999361,2,207.375,0.5996094,-322.75
92318464130592,3,0.17126465,-0.42138672,-0.054260254
92318514978206,1,-2.0839844,-8.8515625,-3.9726562
92318479099361,2,206.25,1.5,-324.25
92318474230592,3,0.17126465,-0.42138672,-0.054260254
92318525078206,1,-2.0195312,-8.8515625,-3.8339844
92318489199361,2,207.75,1.7998047,-324
92318484330592,3,0.25634766,-0.3894043,-0.0340271
92318535178206,1,-2.0058594,-8.6328125,-3.7402344
92318499299361,2,207.75,1.7998047,-324
92318494430592,3,0.29467773,-0.3552246,-0.029785156
92318545278206,1,-1.9248047,-8.6171875,-3.6484375
92318509399361,2,206.875,2.0996094,-325.5
92318504530592,3,0.24255371,-0.32543945,-0.031921387
92318555378206,1,-1.8642578,-8.6875,-3.4824219
92318519499361,2,206.875,2.0996094,-325.5
92318514630592,3,0.123413086,-0.30639648,-0.0340271
92318565478206,1,-1.7207031,-8.6953125,-3.4960938
92318529599361,2,206.875,2.0996094,-324.25
92318524730592,3,-0.00957489,-0.29785156,-0.044677734
92318575578206,1,-1.5771484,-8.6875,-3.5585938
92318539699361,2,206.875,2.0996094,-324.25
92318534830592,3,-0.1340332,-0.29370117,-0.05532837
92318585678206,1,-1.625,-8.78125,-3.5175781
92318549799361,2,208.25,1.7998047,-326
92318544930592,3,-0.2479248,-0.2861328,-0.056396484
92318595778206,1,-1.6630859,-9.0078125,-3.5273438
92318559899361,2,208.25,1.7998047,-326
92318555030592,3,-0.3010254,-0.2541504,-0.042541504
92318605878206,1,-1.6777344,-9.1015625,-3.5273438
92318569999361,2,206.875,1.7998047,-323.5
92318565130592,3,-0.25952148,-0.2064209,-0.013832092
92318615978206,1,-1.7021484,-9.140625,-3.5566406
92318580099361,2,208.75,1.5,-325
92318575230592,3,-0.14575195,-0.14465332,0.01701355
92318626078206,1,-1.6992188,-9.25,-3.484375
92318590199361,2,208.75,1.5,-325
92318585330592,3,-0.011703491,-0.07873535,0.037231445
92318636178206,1,-1.6826172,-9.5,-3.3828125
92318600299361,2,207.25,1.7998047,-325.5
92318595430592,3,0.0914917,-0.029785156,0.037231445
92318646278206,1,-1.6943359,-9.5,-3.40625
92318610399361,2,207.25,1.7998047,-325.5
92318605530592,3,0.16809082,0.022338867,0.041503906
92318656378206,1,-1.6728516,-9.3125,-3.5449219
92318620499361,2,206.375,2.0996094,-323.25
92318615630592,3,0.20751953,0.08404541,0.039367676
92318666478206,1,-1.7373047,-9.3203125,-3.5332031
92318630599361,2,206.375,2.0996094,-323.25
92318625730592,3,0.1809082,0.1595459,0.042541504
92318676578206,1,-1.7587891,-9.4921875,-3.5976562
92318640699361,2,207.75,1.1992188,-324
92318635830592,3,0.12866211,0.24365234,0.05319214
92318686678206,1,-1.6894531,-9.5859375,-3.6367188
92318650799361,2,207.75,1.1992188,-324
92318645930592,3,0.11279297,0.30859375,0.06488037
92318696778206,1,-1.7685547,-9.4921875,-3.3691406
92318660899361,2,207.375,1.7998047,-323.25
92318656030592,3,0.1361084,0.3659668,0.07873535
92318706878206,1,-1.7832031,-9.4140625,-3.1308594
92318670999361,2,207.375,1.7998047,-323.25
92318666130592,3,0.13720703,0.41064453,0.0680542
92318716978206,1,-1.6298828,-9.53125,-3.2714844
92318681099361,2,208.25,0.89990234,-325.5
92318676230592,3,0.13513184,0.4416504,0.042541504
92318727078206,1,-1.4863281,-9.515625,-3.4707031
92318691199361,2,207.25,1.7998047,-324.25
92318686330592,3,0.17346191,0.48413086,0.03616333
92318737178206,1,-1.4882812,-9.265625,-3.3300781
92318701299361,2,207.25,1.7998047,-324.25
92318696430592,3,0.23083496,0.54345703,0.035095215
92318747278206,1,-1.5244141,-9.6328125,-3.25
92318711399361,2,207.375,1.5,-325.75
92318706530592,3,0.3190918,0.6020508,0.03616333
92318757378206,1,-1.5458984,-10.0859375,-3.1386719
92318721499361,2,207.375,1.5,-325.75
92318716630592,3,0.4362793,0.63720703,0.0287323
92318767478206,1,-1.4453125,-9.796875,-3.3144531
92318731599361,2,207.375,1.5,-323.25
92318726730592,3,0.54052734,0.67871094,0.0063819885
92318777578206,1,-1.3232422,-9.2578125,-3.5859375
92318741699361,2,207.375,1.5,-323.25
92318736830592,3,0.5083008,0.7265625,-0.022338867
92318787678206,1,-1.4023438,-9.09375,-3.6132812
92318751799361,2,206.75,1.5,-325
92318746930592,3,0.3840332,0.7402344,-0.022338867
92318797778206,1,-1.6660156,-9.234375,-3.0605469
92318761899361,2,206.75,1.5,-325
92318757030592,3,0.1394043,0.7861328,-0.01701355
92318807878206,1,-1.7587891,-9.5,-3.0195312
92318771999361,2,206.75,2.6992188,-324
92318767130592,3,-0.04574585,0.81933594,-0.044677734
92318817978206,1,-1.5722656,-10.03125,-3.3085938
92318782099361,2,206.375,2.0996094,-323.25
92318777230592,3,-0.04360962,0.8339844,-0.05001831
92318828078206,1,-1.3642578,-9.625,-3.1816406
92318792199361,2,206.375,2.0996094,-323.25
92318787330592,3,0.011703491,0.8520508,-0.04574585
92318838178206,1,-1.5390625,-9.015625,-3.3261719
92318802299361,2,206,1.7998047,-323.25
92318797430592,3,0.04574585,0.9267578,-0.046813965
92318848278206,1,-1.8310547,-8.9609375,-3.7382812
92318812399361,2,206,1.7998047,-323.25
92318807530592,3,0.05532837,0.9946289,-0.020217896
92318858378206,1,-1.9580078,-8.765625,-4.1367188
92318822499361,2,206.875,1.7998047,-320.5
92318817630592,3,0.07763672,1.0859375,0.0340271
92318868478206,1,-2.2539062,-8.6640625,-3.9902344
92318832599361,2,206.875,1.7998047,-320.5
92318827730592,3,0.2319336,1.2587891,0.12548828
92318878578206,1,-2.8535156,-8.703125,-3.3085938
92318842699361,2,205.75,1.1992188,-322.75
92318837830592,3,0.39892578,1.4091797,0.20324707
92318888678206,1,-3.0273438,-9.515625,-3.4042969
92318852799361,2,205.75,1.1992188,-322.75
92318847930592,3,0.6821289,1.5126953,0.24902344
92318898778206,1,-2.4667969,-10.46875,-4.7304688
92318862899361,2,206.25,1.7998047,-320.5
92318858030592,3,1.0927734,1.671875,0.27441406
92318908878206,1,-1.9511719,-10.59375,-5.265625
92318872999361,2,206.375,1.7998047,-323.25
92318868130592,3,1.6074219,1.7822266,0.24157715
92318918978206,1,-1.8720703,-9.6484375,-3.7324219
92318883099361,2,206.375,1.7998047,-323.25
92318878230592,3,1.9472656,1.7695312,0.19787598
92318929078206,1,-2.1582031,-8.609375,-3.1777344
92318893199361,2,205.375,1.7998047,-322
92318888330592,3,1.8769531,1.8320312,0.12976074
92318939178206,1,-2.296875,-8.0234375,-3.7285156
92318903299361,2,205.375,1.7998047,-322
92318898430592,3,1.3330078,1.9394531,0.05105591
92318949278206,1,-2.1777344,-7.6445312,-3.0292969
92318913399361,2,205,2.0996094,-323.25
92318908530592,3,0.5810547,2.0175781,0.0904541
92318959378206,1,-2.5683594,-7.8984375,-0.9741211
92318923499361,2,205,2.0996094,-323.25
92318918630592,3,-0.020217896,2.0664062,0.18835449
92318969478206,1,-2.9550781,-9.0390625,0.12207031
92318933599361,2,204.875,2.3984375,-321.75
92318928730592,3,-0.2553711,2,0.19470215
92318979578206,1,-2.6835938,-10.359375,-0.15795898
92318943699361,2,204.875,2.3984375,-321.75
92318938830592,3,-0.12023926,1.8388672,0.1361084
92318989678206,1,-1.9482422,-10.6484375,-1.2568359
92318953799361,2,205,2.0996094,-321
92318948930592,3,0.20214844,1.7080078,0.08935547
92318999778206,1,-1.3017578,-9.9296875,-2.3613281
92318963899361,2,205,2.0996094,-320.25
92318959030592,3,0.49047852,1.6689453,0.059570312
92319009878206,1,-1.1943359,-9.46875,-2.2324219
92318973999361,2,205,2.0996094,-320.25
92318969130592,3,0.55859375,1.6738281,0.0574646
92319019978206,1,-1.625,-9,-1.0908203
92318984099361,2,203.5,2.3984375,-320.5
92318979230592,3,0.3203125,1.7050781,0.08508301
92319030078206,1,-2.2324219,-8.6640625,-0.01914978
92318994199361,2,203.5,2.3984375,-320.5
92318989330592,3,-0.018081665,1.7714844,0.12768555
92319040178206,1,-2.5039062,-9.0234375,0.30151367
92319004299361,2,204.125,1.1992188,-319.5
92318999430592,3,-0.30737305,1.7646484,0.15209961
92319050278206,1,-2.3300781,-9.84375,0.14123535
92319014399361,2,204.125,1.1992188,-319.5
92319009530592,3,-0.40429688,1.6523438,0.17663574
92319060378206,1,-2.1367188,-10.3125,-0.07659912
92319024499361,2,203.625,1.5,-318.5
92319019630592,3,-0.30639648,1.5429688,0.20214844
92319070478206,1,-2.0078125,-10.2265625,-0.47631836
92319034599361,2,203.625,1.5,-318.5
92319029730592,3,-0.15637207,1.4960938,0.20007324
92319080578206,1,-1.8769531,-9.5390625,-1.6328125
92319044699361,2,202,1.7998047,-317.5
92319039830592,3,-0.08300781,1.5244141,0.20324707
92319090678206,1,-1.7998047,-8.8984375,-2.5878906
92319054799361,2,203.25,0.5996094,-315
92319049930592,3,-0.109558105,1.6181641,0.25
92319100778206,1,-2.1972656,-8.8828125,-1.8378906
92319064899361,2,203.25,0.5996094,-315
92319060030592,3,-0.17016602,1.7324219,0.3330078
92319110878206,1,-3.1289062,-9.578125,-0.5239258
92319074999361,2,201.25,1.5,-315.5
92319070130592,3,-0.09790039,1.8154297,0.38720703
92319120978206,1,-3.4492188,-11.1171875,-0.89746094
92319085099361,2,201.25,1.5,-315.5
92319080230592,3,0.25219727,1.7841797,0.34887695
92319131078206,1,-2.8027344,-12.140625,-1.3710938
92319095199361,2,201.25,1.5,-316
92319090330592,3,0.8276367,1.6816406,0.28930664
92319141178206,1,-2.1601562,-11.1015625,-1.5244141
92319105299361,2,201.25,1.5,-316
92319100430592,3,1.3027344,1.6035156,0.25854492
92319151278206,1,-1.7949219,-9.2734375,-1.9726562
92319115399361,2,201.5,1.1992188,-315.5
92319110530592,3,1.4023438,1.6191406,0.20214844
92319161378206,1,-1.7783203,-8.2578125,-2.4179688
92319125499361,2,201.5,1.1992188,-315.5
92319120630592,3,0.9946289,1.6601562,0.15637207
92319171478206,1,-1.7207031,-7.8398438,-2.4707031
92319135599361,2,201.375,0.89990234,-315.75
92319130730592,3,0.3137207,1.7138672,0.18725586
92319181578206,1,-2.2207031,-8.40625,-0.7324219
92319145699361,2,201.375,0.89990234,-315.75
92319140830592,3,-0.19897461,1.7802734,0.26049805
